bearing_id,a1_x_mean,a1_y_mean,a1_z_mean,a2_x_mean,a2_y_mean,a2_z_mean,rpm_mean,hz_mean,w_mean,status,a1_x_range,a1_y_range,a1_z_range,a2_x_range,a2_y_range,a2_z_range,w_range,a1_x_min,a1_y_min,a1_z_min,a2_x_min,a2_y_min,a2_z_min,a1_x_max,a1_y_max,a1_z_max,a2_x_max,a2_y_max,a2_z_max,w_max,a1_x_fft_mean,a1_y_fft_mean,a1_z_fft_mean,a2_x_fft_mean,a2_y_fft_mean,a2_z_fft_mean,a1_x_ff_range,a1_y_fft_range,a1_z_fft_range,a2_x_fft_range,a2_y_fft_range,a2_z_fft_range,a1_x_fft_min,a1_y_fft_min,a1_z_fft_min,a2_x_fft_min,a2_y_fft_min,a2_z_fft_min,a1_x_fft_max,a1_y_fft_max,a1_z_fft_max,a2_x_fft_max,a2_y_fft_max,a2_z_fft_max
21,-0.1585598166784591,-0.08666519217749977,-0.2897232100108866,-0.1344126410338085,-0.08679416535946255,-0.046371288764196626,981.1534355289654,16.352557258821736,0.6171906946520556,0,15.96858491367109,13.154194929473135,17.093679667113427,19.636094877841373,21.336838048236714,19.23165387364471,2.0184921919015575,-8.448201674186285,-5.812266989256477,-8.657114997835974,-10.948120104397448,-9.416738239029078,-10.506747276132986,7.520383239484806,7.341927940216658,8.436564669277452,8.687974773443925,11.920099809207636,8.724906597511723,2.018493599402667,3.043889004762269,3.40443571584717,3.0369118985676176,2.840943167087975,3.0369118985676176,3.40443571584717,27.94895456708428,19.50378480542839,17.26788285427859,26.149303718675366,17.26788285427859,19.50378480542839,4.2894008798755046e-05,0.008547559108435219,0.007733169207568118,1.9053072538022242e-06,0.007733169207568118,0.008547559108435219,27.94899746109308,19.512332364536825,17.275616023486158,26.14930562398262,17.275616023486158,19.512332364536825
22,-0.15323174227775027,-0.03682131905564376,-0.21087301960277696,-0.002918096673056806,-0.03742376034208591,-0.09304467434908797,1043.1810606303243,17.38635101050846,0.4891769126181137,0,10.485396118012986,8.706373622385039,16.421456309417938,15.104688367570256,12.782880452321947,11.16033799921317,1.9878962080691285,-5.369920245044984,-4.014211567242231,-8.465051181351603,-7.455160919396713,-6.341157979823942,-4.527994776554044,5.115475872968003,4.692162055142807,7.956405128066334,7.649527448173544,6.441722472498006,6.6323432226591255,1.987897615570238,2.7981911475314023,3.576430019939825,2.7907045213500754,2.2975485930558324,2.7907045213500754,3.576430019939825,15.825607268625355,17.363714402053613,13.638765434305526,21.501674412560856,13.638765434305526,17.363714402053613,2.7079663463436265e-05,0.009395178812480542,0.005458509444138197,1.3568748095882377e-05,0.005458509444138197,0.009395178812480542,15.825634348288817,17.373109580866092,13.644223943749664,21.50168798130895,13.644223943749664,17.373109580866092
23,-0.38658907133462606,-0.10711044671356523,-0.15046580053475314,-0.17368252463876982,-0.2908211709776424,0.2543116694400878,1110.6921190795927,18.511535317996298,0.5100691588086544,0,18.469688574848533,15.614691822755852,19.39844546492624,19.82490348243561,25.75798467084462,36.96861962239449,2.1221663392140853,-9.794949799435646,-9.029839849703036,-10.961880795648788,-10.004077081424,-14.030108627837333,-18.777354900550023,8.674738775412887,6.584851973052816,8.436564669277452,9.82082640101161,11.72787604300729,18.19126472184447,2.1221677467151947,6.806793196266063,6.4532135734482186,5.757739566348126,4.697402514490036,5.757739566348126,6.4532135734482186,35.87192418400453,28.806007286345142,25.077224936592536,26.47267760263531,25.077224936592536,28.806007286345142,1.3168389656037505e-05,0.03220778990616677,0.023803262820277678,6.685520427646141e-05,0.023803262820277678,0.03220778990616677,35.871937352394184,28.83821507625131,25.101028199412813,26.47274445783959,25.101028199412813,28.83821507625131
24,-0.17099321483799967,-0.030245205976042404,-0.20783998827598293,0.006464263731463165,0.010352127630942351,0.05719062284081627,1300.1888690730257,21.669814484540105,1.0100694521202258,0,13.852266431136592,13.248829425368537,16.70955203414431,15.765518483651402,19.030152853832945,13.252901374065766,1.998068907276794,-7.486238727579863,-6.001535981047627,-8.849178814320343,-7.360756617099399,-7.590612460125996,-5.424807651490926,6.366027703556727,7.247293444320912,7.860373219823964,8.404761866552002,11.43954039370695,7.828093722574841,1.9980703147779035,3.2211748251440016,3.4813542162163666,3.5726594650245516,3.2501692438384246,3.5726594650245516,3.4813542162163666,24.036609889488,16.331214166391188,19.686355514513544,22.752299803502602,19.686355514513544,16.331214166391188,1.801723275440814e-05,0.005703058018028595,0.01790549334004594,3.0924771866835954e-05,0.01790549334004594,0.005703058018028595,24.036627906720753,16.336917224409216,19.70426100785359,22.75233072827447,19.70426100785359,16.336917224409216
25,-0.15276948935033685,-0.026628581559612213,-0.19477141694267414,0.05238229984486116,0.027179095980729276,0.05493090502657553,1159.2585715732698,19.32097619287974,1.0732659858897684,0,12.986499779190058,11.072236019772358,16.13336058469082,16.520752902029866,17.58847460733056,12.057150874150443,1.9208225816222066,-7.19764984359756,-4.865922030301474,-8.080923548382485,-7.266352314802095,-7.110053044625318,-5.723745276470142,5.788849935592499,6.206313989470884,8.052437036308335,9.25440058722777,10.478421562705243,6.333405597680301,1.920823989123316,3.231954700567399,3.8530557602267805,3.32329976335036,3.0242100578705986,3.32329976335036,3.8530557602267805,22.14324106141345,16.219087019469175,18.954152291161254,21.329024894651557,18.954152291161254,16.219087019469175,1.3182194756322652e-05,0.01795173839214582,0.01644757392052934,3.842993656838489e-05,0.01644757392052934,0.01795173839214582,22.143254243608204,16.23703875786132,18.970599865081784,21.329063324588127,18.970599865081784,16.23703875786132
26,-0.22606701687832403,-0.021625966494989043,-0.16419428979429385,-0.10168169411655036,-0.00432366874098351,0.08980074538016504,1064.7005494294597,17.74500915715767,0.7317730368085816,0,17.411529333581086,13.438098417159319,18.822254015472744,21.524180923787885,21.625173697537406,32.18561762273164,1.8319924134360774,-9.698753504775,-6.190804972838407,-10.48172125443767,-10.287289988316294,-10.76230460243148,-15.389395150788772,7.712775828806087,7.247293444320912,8.340532761035075,11.23689093547159,10.862869095105925,16.796222471942873,1.8319938209371869,5.076313621346959,5.3878275095986625,4.576677667625495,3.8530674285484294,4.576677667625495,5.3878275095986625,29.882632867916286,24.45195845427162,21.745090276596063,27.66832803813996,21.745090276596063,24.45195845427162,1.7911792709046637e-05,0.022875300118079752,0.01870844799255837,1.3909038091244885e-05,0.01870844799255837,0.022875300118079752,29.882650779708996,24.4748337543897,21.76379872458862,27.668341947178053,21.76379872458862,24.4748337543897
27,-0.15438036020478244,-0.018872450905917926,-0.1812494180657273,-0.030546090204086055,0.026398047165756316,-0.04167105782587956,1069.6517973872021,17.827529956453024,0.663594460363423,0,12.890303484529792,10.504429044399284,17.38177539183979,18.503243250273684,13.647887400223691,11.558921499185335,1.8417585838441746,-6.524275780973063,-5.433729005674547,-9.041242630804716,-9.909672779127066,-6.148934213623603,-5.424807651490926,6.366027703556727,5.070700038724738,8.340532761035075,8.59357047114662,7.498953186600088,6.134113847694409,1.841759991345284,2.727213476279005,3.3302320475237686,2.528312523130423,2.7432967736882405,2.528312523130423,3.3302320475237686,18.683490373018202,16.636675954870473,14.49750927165399,23.003686389091683,14.49750927165399,16.636675954870473,1.3046832507468409e-05,0.005410588431890626,0.00815307822324794,4.169307121881793e-06,0.00815307822324794,0.005410588431890626,18.68350341985071,16.642086543302362,14.50566234987724,23.003690558398805,14.50566234987724,16.642086543302362
28,-0.16283922473398071,-0.00741866501079078,-0.17483363915693664,-0.05383966433181818,0.020878883161223643,-0.04183174710966679,1088.7634226997184,18.146057045004117,0.6649646159296674,0,17.219136744259806,12.964925937681993,16.901615850629057,20.768946505409424,20.087383567934637,12.057150874150443,1.7835509924427917,-9.50636091545372,-5.528363501569936,-8.272987364867232,-9.532055569937835,-6.437269862923923,-5.923037026456034,7.712775828806087,7.436562436112057,8.628628485761825,11.23689093547159,13.650113705010716,6.134113847694409,1.7835523999439011,2.939698616923008,3.921186790570379,3.494236379350303,3.284069092364368,3.494236379350303,3.921186790570379,22.309208634469012,19.865102944168346,22.294616258674125,23.0157737529365,22.294616258674125,19.865102944168346,5.706168734775918e-05,0.011488458280767258,0.012488452143811597,4.902723809077636e-05,0.012488452143811597,0.011488458280767258,22.30926569615636,19.87659140244911,22.30710471081794,23.01582278017459,22.30710471081794,19.87659140244911
29,-0.19054690616755424,-0.005775564189417776,-0.1692094449960785,-0.06145008550817605,0.02075003679496232,-0.0023859422881100205,1263.0597160941827,21.050995268235432,0.5858630079956629,0,18.950670048151743,16.561036781710477,18.342094474262012,22.751436853652876,24.89297772294326,15.04652712393953,1.8777100133924503,-9.50636091545372,-6.5693429564203285,-10.001561713226936,-10.759311499802829,-8.9361788235284,-6.421266401420749,9.44430913269802,9.991693825290149,8.340532761035075,11.992125353850048,15.956798899414862,8.625260722518782,1.8777114208935597,3.775932269038994,4.472113693887616,4.7807148556864245,4.078807152058459,4.7807148556864245,4.472113693887616,27.892338234729962,22.64272212801579,28.631127937386378,33.29057196767472,28.631127937386378,22.64272212801579,7.028217139332105e-05,0.018693329184235365,0.012993584817544103,6.0848775292360324e-05,0.012993584817544103,0.018693329184235365,27.892408516901355,22.661415457200025,28.64412152220392,33.290632816450014,28.64412152220392,22.661415457200025
30,-0.31750851662048607,-0.017150003979058748,-0.14689282131745762,-0.12378626806462337,-0.055045070260329995,0.5660019059218461,1124.5064851211469,18.74177475202679,0.9408811144041894,0,24.3376625491492,19.873244138052783,19.206381648441862,26.05558743405863,32.77415213715663,37.96507837232393,1.8613688108698117,-12.873231228577325,-9.503012329180718,-10.193625529711309,-13.308227661830124,-14.8951155757387,-17.083375025669202,11.464431320571876,10.370231808872065,9.012756118730556,12.747359772228505,17.879036561417927,20.881703346654724,1.861370218370921,7.2211584978470835,6.3614778459514,7.148042122832286,5.736858752973049,7.148042122832286,6.3614778459514,45.048975931990796,29.854911284956273,30.889783015021035,44.07961379201478,30.889783015021035,29.854911284956273,3.256431530596071e-06,0.021709617091136873,0.02578512508340849,9.343834966291098e-05,0.02578512508340849,0.021709617091136873,45.04897918842233,29.87662090204741,30.915568140104444,44.07970723036445,30.915568140104444,29.87662090204741
31,-0.23544211172850338,-0.0506658076057974,-0.20446510456390626,-0.24102414877420908,-0.01792642038127982,0.0822614344721273,918.6713794329255,15.311189657216234,0.6266635479131832,0,24.43385884381022,21.103492584693964,18.630190198988757,31.342228362708198,35.17694921466111,19.929174998595705,1.8286638622409999,-11.911268281970523,-8.083494890748034,-8.465051181351603,-15.762739521560484,-12.68454226443493,-9.41064265121022,12.522590561839698,13.01999769394593,10.165139017637156,15.579488841147716,22.492406950226176,10.518532347385488,1.8286652697421093,3.8631225774125295,4.5133655833329325,4.271169390300995,3.7641381859352623,4.271169390300995,4.5133655833329325,39.64192327296037,26.909347859101455,32.640819402623094,42.05228518187167,32.640819402623094,26.909347859101455,2.6322809187906415e-07,0.021414664278182723,0.012479347455963153,9.472335416399469e-06,0.012479347455963153,0.021414664278182723,39.641923536188465,26.930762523379638,32.65329875007906,42.05229465420708,32.65329875007906,26.930762523379638
32,-0.2651422874485343,-0.05840946236281517,-0.17649049878873402,-0.18908729296140803,-0.04300234553519663,0.15262523846490036,1114.6028171135779,18.576713618560422,0.7196946625693593,0,22.99091442389983,23.28008599029012,19.30241355668424,33.23031440865471,32.101368955455214,23.217488873363614,1.8189325182201421,-12.296053460613086,-8.935205353807646,-9.425370263773456,-15.573930916965866,-11.819535316533187,-10.80568490111182,10.694860963286745,14.344880636482475,9.877043292910784,17.65638349168885,20.28183363892203,12.411803972251793,1.8189339257212516,5.269903165258933,5.619151858580124,5.036789183834293,4.613970981664492,5.036789183834293,5.619151858580124,37.0981727501369,30.418625373323906,34.16450340697039,42.95304995863201,34.16450340697039,30.418625373323906,0.00011331849408913186,0.019585762928773003,0.017717775358125663,3.172108847548927e-05,0.017717775358125663,0.019585762928773003,37.09828606863098,30.43821113625268,34.18222118232852,42.95308167972048,34.18222118232852,30.43821113625268
33,-0.20177068239361942,-0.03724230587576011,-0.19919843223711536,-0.14655194262716859,-0.026891344889181858,0.10747758169247722,930.9202638164293,15.515337730277482,0.4389816638684236,0,18.950670048152126,19.210802666784343,18.24606256601964,31.71984557189742,30.755802592053197,26.80474037311075,1.723046991851262,-10.179734978078592,-8.178129386643795,-9.137274539046707,-13.685844871019352,-11.819535316533187,-14.093998775880124,8.770935070073532,11.032673280140548,9.108788026972933,18.034000700878067,18.93626727552001,12.710741597230626,1.7230483993523715,3.7919884359431153,4.000436475158975,3.6920579752792535,3.202693559578537,3.6920579752792535,4.000436475158975,35.64175629592745,26.608147549391937,30.71629780999607,39.67709981006397,30.71629780999607,26.608147549391937,4.151755147971392e-05,0.01363853146121034,0.014317674677647465,1.6699072852399688e-05,0.014317674677647465,0.01363853146121034,35.64179781347893,26.62178608085315,30.73061548467372,39.67711650913682,30.73061548467372,26.62178608085315
34,-0.32754587256314527,-0.0952010766356511,-0.26373285842224986,-0.39685955125460814,-0.2460997638896768,-1.1321939140092376,927.2747713448642,15.4545795224245,0.4188179645955448,0,23.27950330788213,20.724954601112046,20.646860272074825,25.017140108788247,26.430767852545628,31.18915887280221,1.9074492489210721,-12.00746457663116,-9.029839849703036,-10.48172125443767,-12.45858894115436,-11.338975901032518,-16.186562150732712,11.272038731250973,11.69511475140901,10.165139017637156,12.558551167633889,15.09179195151311,15.002596722069498,1.9074506564221816,4.723949095285036,5.0237543382776195,4.887485728240268,4.5206537764029,4.887485728240268,5.0237543382776195,30.722124735354864,28.41994701877326,30.39244418708843,35.47204183607129,30.39244418708843,28.41994701877326,2.594344434153628e-05,0.0199765027532362,0.020991379160500926,7.72561683548556e-06,0.020991379160500926,0.0199765027532362,30.722150678799206,28.4399235215265,30.413435566248932,35.472049561688124,30.413435566248932,28.4399235215265
35,-0.20713659405291085,-0.02325285597065272,-0.1753005917445448,-0.20911961198280313,0.0044974836806637745,0.12189323942251509,906.0072000912278,15.100120001523162,0.4432231137724266,0,22.50993295059662,20.062513129843573,17.765903024808907,26.33880034095054,29.506348111751137,20.32775849856708,2.528334703972189,-11.622679397988598,-6.947880940002259,-8.849178814320343,-13.402631964127428,-10.954528368631829,-9.111705026230997,10.887253552608025,13.114632189841313,8.916724210488564,12.936168376823115,18.55181974311931,11.216053472336084,2.5283361114732985,3.6529511956417995,3.7647716708591568,3.6254442577054573,3.335338054757478,3.6254442577054573,3.7647716708591568,39.83690166352627,27.979490231486245,29.248268887379396,34.1176568659957,29.248268887379396,27.979490231486245,1.2401398280292852e-05,0.020548926632950427,0.021667394369830777,9.472335416399469e-06,0.021667394369830777,0.020548926632950427,39.83691406492455,28.000039158119197,29.269936281749228,34.11766633833111,29.269936281749228,28.000039158119197
36,-0.2786509012704638,-0.05701343048210543,-0.18093323237687545,-0.12348427254392083,-0.02419819242071682,0.12060231371428459,1210.520620441167,20.1753436740192,0.4714390146354287,0,26.45398103168369,19.589340650365884,16.51748821765994,30.58699394432974,31.332473890654228,22.021738373447906,1.7610896575610722,-13.835194175183736,-7.799591403061493,-8.080923548382485,-12.45858894115436,-11.338975901032518,-11.104622526090653,12.618786856499955,11.78974924730439,8.436564669277452,18.12840500317538,19.99349798962171,10.917115847357254,1.7610910650621816,5.4679614247954476,5.533499330930401,5.805746545496593,4.588966000708769,5.805746545496593,5.533499330930401,34.88061029649913,31.45974974061192,32.79351385368955,41.52643516348835,32.79351385368955,31.45974974061192,3.9840482489728046e-05,0.02247261006602148,0.015484084597790871,1.304271207833163e-05,0.015484084597790871,0.02247261006602148,34.880650136981615,31.48222235067794,32.80899793828734,41.52644820620043,32.80899793828734,31.48222235067794
37,-0.21460404984759826,-0.027520625206841436,-0.17790093568447532,-0.17134952374963267,-0.014617175594155946,0.041003735049754075,981.4508922413141,16.357514870697678,0.4543433738398175,0,24.049073665167274,19.400071658575108,18.342094474261636,30.964611153518973,30.179131293452542,31.886679997752818,2.0184921919015575,-13.258016407219886,-7.988860394852643,-9.329338355531078,-15.196313707776635,-10.6661927193315,-14.492582275851898,10.791057257947388,11.411211263722466,9.012756118730556,15.768297445742336,19.51293857412104,17.39409772190092,2.018493599402667,4.148947904990495,4.416780258511023,4.639909868901187,3.8583878448515745,4.639909868901187,4.416780258511023,32.13138684642332,27.73155414591156,29.997294611938354,41.24282635542689,29.997294611938354,27.73155414591156,3.690026218416964e-05,0.01183080957360927,0.02219081506352676,2.6693110107167684e-05,0.02219081506352676,0.01183080957360927,32.1314237466855,27.74338495548517,30.019485427001882,41.242853048537,30.019485427001882,27.74338495548517
38,-0.2146471276495741,-0.014791443402967897,-0.13206664729605974,-0.18229065998544813,-0.021558959212506865,0.08523984131640511,907.5243979519142,15.125406632530401,0.6156153434765512,0,27.896925451594083,22.996182502603954,18.34209447426202,34.363166036222395,33.73527096815833,22.91855124838478,2.0184921919015575,-13.7389978805231,-8.556667370225716,-9.425370263773456,-15.196313707776635,-12.492318498234582,-12.499664775992242,14.157927571070983,14.439515132378238,8.916724210488564,19.16685232844576,21.24295246992375,10.418886472392538,2.018493599402667,4.686226429982171,4.849448262956892,5.35366197369641,4.132915615260869,5.35366197369641,4.849448262956892,36.22089255130642,31.847271156561067,37.206504702370346,45.45581503382942,37.206504702370346,31.847271156561067,6.95669324755066e-05,0.02140020721237301,0.01795579250621549,9.974701081993942e-06,0.01795579250621549,0.02140020721237301,36.220962118238894,31.86867136377344,37.22446049487656,45.455825008530496,37.22446049487656,31.86867136377344
39,-0.20857816751467192,-0.0006449061156983283,-0.11248556233033691,-0.2837780319619231,-0.015007212274459735,0.07988746993429476,939.579098750055,15.659651645839155,0.33984486180604023,0,23.856681075845984,21.198127080589348,20.550828363832835,33.79674022243856,32.581928370956646,28.29942849800529,9.39360336638933,-12.103660871291805,-8.745936362016495,-10.193625529711309,-17.650825567506626,-12.58843038133494,-15.090457525809557,11.75302020455418,12.452190718572853,10.357202834121528,16.145914654931932,19.99349798962171,13.208970972195734,9.39360477389044,4.349435429303869,4.762835623463135,5.74016756975427,4.580915295897773,5.74016756975427,4.762835623463135,34.23770620976504,27.4639255856716,36.20775204984566,45.38742095596909,36.20775204984566,27.4639255856716,2.1506741289978315e-05,0.02390818292985362,0.018785269036122237,4.485101982254491e-06,0.018785269036122237,0.02390818292985362,34.23772771650633,27.487833768601455,36.22653731888178,45.38742544107107,36.22653731888178,27.487833768601455
41,-0.6480984004326408,-1.005438330799711,-0.3191072189639812,-0.7815433448757227,-2.7004994729542577,-1.568673752486287,913.5985764135976,15.226642940237085,0.31131078107792876,0,25.87680326371984,30.47230767834747,26.79290239957654,24.073097085815178,27.584110449747698,41.95091337204333,1.6022771370086355,-13.835194175183736,-18.871827422833857,-12.78648705225086,-12.836206150343587,-16.62512947154179,-22.96248165025493,12.041609088536104,11.600480255513611,14.00641534732568,11.23689093547159,10.95898097820591,18.9884317217884,1.602278544509745,8.493640576092778,7.100144688774839,7.756969325501104,5.298191229755052,7.756969325501104,7.100144688774839,46.850794579280205,32.21846618003944,36.665226573942526,34.23324851412156,36.665226573942526,32.21846618003944,0.00014177466717213427,0.01830057552414411,0.010950007528682491,9.557589483266682e-05,0.010950007528682491,0.01830057552414411,46.850936353947375,32.236766755563586,36.67617658147121,34.233344090016395,36.67617658147121,32.236766755563586
42,-0.2063914126509197,-0.03315605860759829,-0.1324239377290513,-0.560515934595908,-0.03224992299933043,0.21106462243279162,1044.3626669748544,17.406044449585085,0.37990812767330756,0,17.411529333581097,13.43809841715931,16.51748821765994,23.884288481220562,21.81739746373776,16.939798748806226,1.8384211683316665,-9.50636091545372,-6.474708460524939,-8.176955456624862,-13.0250147549382,-8.359507524927372,-6.620558151406632,7.905168418127377,6.963389956634371,8.340532761035075,10.859273726282362,13.457889938810387,10.319240597399595,1.838422575832776,3.6650343580910416,3.6504780617905146,4.100146307998611,3.884197682442084,4.100146307998611,3.6504780617905146,24.230819699177943,17.780874881825937,21.272658499690905,25.78001855945276,21.272658499690905,17.780874881825937,1.1673669820133625e-05,0.01506223653139369,0.015591186214947657,5.239439447790595e-05,0.015591186214947657,0.01506223653139369,24.230831372847764,17.79593711835733,21.288249685905853,25.780070953847236,21.288249685905853,17.79593711835733
43,-0.4763650859562049,-0.671144207061106,-0.7957271754854205,-0.7925549525630174,-1.6164300896418,-1.320255842058481,1032.3235053264748,17.20539175544068,0.5230239806425186,0,31.64858094336025,28.484983264542077,31.88259353641366,27.37724766622094,32.774152137156996,38.56295362228237,1.9174142515702401,-16.04770895237926,-15.370351074700764,-15.475380483032794,-14.724292196289737,-17.00957700394248,-20.770272400409677,15.60087199098099,13.114632189841313,16.407213053380865,12.6529554699312,15.764575133214516,17.792681221872694,1.9174156590713496,7.646005233087459,6.7199133314800985,7.2686891508489495,5.633571978974008,7.2686891508489495,6.7199133314800985,48.03995393604961,33.28973906890198,36.115331619146076,37.409018550682156,36.115331619146076,33.28973906890198,1.4037997533744573e-05,0.02386444629290966,0.02186935949761534,1.0878764765243076e-05,0.02186935949761534,0.02386444629290966,48.039967974047144,33.31360351519489,36.13720097864369,37.40902942944692,36.13720097864369,33.31360351519489
44,-0.29692109904810077,-0.08141982620434668,-0.14292706606304925,-0.5243614122100081,-0.28720535721550744,-0.3917261912356537,1007.236013630416,16.787266893839313,0.6971342013727141,0,18.758277458830456,17.318112748874334,17.47780730008216,27.66046057311285,25.469649021544292,33.4810139976403,1.9174142515702401,-9.794949799435646,-8.083494890748034,-9.521402172015824,-14.06346208020858,-10.6661927193315,-17.382312650648426,8.963327659394812,9.2346178581263,7.956405128066334,13.596998492904268,14.803456302212792,16.09870134699187,1.9174156590713496,4.443691094135119,4.627859579628578,4.977783840658638,4.592602080204406,4.977783840658638,4.627859579628578,31.28550748456759,22.70915747339832,30.32729121101028,33.15989102183986,30.32729121101028,22.70915747339832,0.00010521973923294237,0.0031046810359806583,0.013284335810373978,2.4313428659272773e-06,0.013284335810373978,0.0031046810359806583,31.28561270430682,22.712262154434303,30.340575546820656,33.159893453182725,30.340575546820656,22.712262154434303
45,-0.22317710254277964,-0.06058021143837462,-0.12504612384344044,-0.6414253138878753,-0.04078051188334533,0.05057506968219072,1136.8818597543805,18.948030995908443,0.4797045293093053,0,18.277295985527253,14.762981359696228,16.517488217659928,30.30378103743745,24.892977722942877,30.6909294978371,1.723046991851262,-8.92918314748987,-6.285439468733788,-7.696795915413744,-15.6683352192628,-10.570080836231142,-16.78443740069037,9.348112838037382,8.47754189096244,8.820692302246185,14.635445818174649,14.322896886711735,13.906492097146732,1.7230483993523715,5.826595136073628,6.4009058600254365,5.495072273128844,3.998870511948328,5.495072273128844,6.4009058600254365,27.425607322603938,26.243793687355407,21.910995713431564,28.49867635095704,21.910995713431564,26.243793687355407,6.690477557969032e-05,0.02094600374597514,0.008218682088033459,3.167867120024148e-05,0.008218682088033459,0.02094600374597514,27.425674227379517,26.264739691101383,21.9192143955196,28.49870802962824,21.9192143955196,26.264739691101383
46,-0.20489211377733751,-0.044521162760101915,-0.12998666789154195,-0.6172436673541747,-0.04055768933225057,-0.018415572777942,954.2688839752396,15.904481399590068,0.3658708053401447,0,16.641958976295957,13.53273291305469,15.365105318753336,24.167501388112484,23.066851944039804,33.77995162261952,1.8189325182201421,-8.92918314748987,-6.663977452315718,-7.216636374202633,-12.930610452640892,-9.128402589728749,-18.877000775542967,7.712775828806087,6.8687554607389725,8.148468944550704,11.23689093547159,13.938449354311055,14.902950847076555,1.8189339257212516,4.372093395226226,5.020181260665761,4.135686269411672,2.9529757145903837,4.135686269411672,5.020181260665761,28.39017846177651,22.15607080240644,21.57507297091609,25.468855074118434,21.57507297091609,22.15607080240644,6.106912607589665e-05,0.013665827735350765,0.012368333770827519,1.975216972993632e-05,0.012368333770827519,0.013665827735350765,28.390239530902587,22.16973663014179,21.587441304686916,25.468874826288165,21.587441304686916,22.16973663014179
47,-0.18935775180791406,-0.04075839052063608,-0.13194946270940236,-0.5681782582026089,-0.02645327443784265,0.11562407321398119,991.926680287587,16.532111338124636,0.3450101303509835,0,17.4115293335811,9.368815093653508,15.749232951722085,25.394757317977476,20.567942983435316,26.107219248160142,1.723046991851262,-8.736790558168211,-4.487384046719551,-8.176955456624862,-14.44107928939818,-9.22451447282873,-14.293290525866006,8.674738775412887,4.881431046933956,7.572277495097224,10.953678028579295,11.343428510606588,11.813928722294136,1.7230483993523715,4.42398188483028,4.673556887958401,3.9461516974618984,2.6302881372785545,3.9461516974618984,4.673556887958401,29.801360565991477,25.315371313055014,18.169806202909797,27.84458242930506,18.169806202909797,25.315371313055014,8.759971814459311e-05,0.017761217508443103,0.008128556860545842,8.672810221321825e-06,0.008128556860545842,0.017761217508443103,29.801448165709623,25.333132530563457,18.17793475977034,27.84459110211528,18.17793475977034,25.333132530563457
48,-0.2635941428537034,-0.0271724782414952,-0.09209405082992267,-0.6085313088103442,-0.1498124794879951,0.0864092909068531,938.6109716526287,15.64351619421491,0.2633894672117506,0,18.854473753491103,15.993229806337393,18.15003065777765,25.772374527166704,27.487998566647722,36.27109849744353,1.7995477163878661,-9.89114609409629,-6.285439468733788,-9.713465988500197,-13.780249173316658,-11.242864017932536,-21.76673115033914,8.963327659394812,9.707790337603605,8.436564669277452,11.992125353850048,16.245134548715185,14.50436734710439,1.7995491238889756,4.700446252675555,5.452317940935899,4.83818025325113,3.8012377399045203,4.83818025325113,5.452317940935899,37.701797718820174,33.09661135876448,31.504527275772094,31.69023107036116,31.504527275772094,33.09661135876448,0.00014245041340488207,0.026956810404119107,0.0072363494768717205,4.935581333409544e-06,0.0072363494768717205,0.026956810404119107,37.70194016923358,33.12356816916859,31.511763625248967,31.690236005942495,31.511763625248967,33.12356816916859
49,-0.1940542887510367,-0.022669163677030688,-0.14482385729505495,-0.47396860997754775,-0.015570759387034498,0.03814736034280838,965.3557800243798,16.089263000409716,0.4436073681409576,0,18.469688574848533,11.64004299514543,17.669871116566526,26.52760894554517,21.529061814437426,34.57711862256306,1.947465031936613,-9.602557210114364,-5.433729005674547,-8.849178814320343,-12.552993243451668,-9.608962005229792,-17.880542025613142,8.867131364734167,6.206313989470884,8.820692302246185,13.974615702093498,11.920099809207636,16.69657659694992,1.9474664394377224,4.341298172943281,4.673700572481112,3.969862610715568,3.3364886843362345,3.969862610715568,4.673700572481112,34.37957042123068,23.0410007250357,26.57138604158451,33.27887838255463,26.57138604158451,23.0410007250357,2.0289337314738365e-05,0.02348498359022447,0.014415076617456583,2.277368759165399e-05,0.014415076617456583,0.02348498359022447,34.379590710567996,23.064485708625927,26.585801118201967,33.27890115624222,26.585801118201967,23.064485708625927
50,-0.26507128076624853,-0.020817607929390896,-0.09493836104728157,-0.5235605207685408,-0.017343793686500287,0.23545779610933507,963.9841579505677,16.066402632514027,0.4238995697227452,0,21.355577414668545,19.58934065036625,18.34209447426239,26.433204643247862,28.449117397649054,31.488096497780642,1.897510208341721,-10.949305335363729,-7.326418923584181,-8.945210722562713,-13.119419057235516,-10.954528368631829,-15.389395150788772,10.406272079304818,12.26292172678207,9.396883751699674,13.313785586012344,17.494589029017227,16.09870134699187,1.8975116158428305,5.642177264526301,6.0108769405562805,5.221672110994336,3.8954065465287155,5.221672110994336,6.0108769405562805,43.093502582856445,26.898862420463466,28.398367968557228,28.659726113852305,28.398367968557228,26.898862420463466,1.2024396829193873e-05,0.025697944417093697,0.018510009457304022,1.6072985801418582e-05,0.018510009457304022,0.025697944417093697,43.093514607253276,26.92456036488056,28.416877978014533,28.659742186838105,28.416877978014533,26.92456036488056
